"ptrid","resultid","offsetcount","moduleid","moduleoffset","offset1","offset2","offset3","offset4","offset5","offset6","offset7"
"1","110394","7","4","30038184","392","40","80","16","328","864","3800"
"1","110395","7","4","30038184","392","40","80","16","328","1640","3800"
"1","110396","7","4","30038184","392","40","80","16","328","1800","3800"
"1","110397","7","4","30038184","392","40","80","16","328","1936","3800"
"1","110398","7","4","30038184","392","40","80","16","328","2048","3800"
"1","110399","7","4","30038184","392","40","80","16","328","2064","3800"
"1","110400","7","4","30038184","392","40","80","16","328","2072","3800"
"1","110401","7","4","30038184","392","40","80","16","328","2136","3800"
"1","110402","7","4","30038184","392","40","80","16","328","2192","3800"
"1","110403","7","4","30038184","392","40","80","16","328","2208","3800"
"1","110404","7","4","30038184","392","40","80","16","328","2240","3800"
"1","110405","7","4","30038184","392","40","80","16","328","2328","3800"
"1","110406","7","4","30038184","392","40","80","16","328","2368","3800"
"1","110407","7","4","30038184","392","40","80","16","328","2376","3800"
"1","110408","7","4","30038184","392","40","80","16","328","2416","3800"
"1","110409","7","4","30038184","392","40","80","16","328","2424","3800"
"1","110410","7","4","30038184","392","40","80","16","328","2448","3800"
"1","110411","7","4","30038184","392","40","80","16","328","2456","3800"
"1","110412","7","4","30038184","392","40","80","16","328","2464","3800"
"1","110413","7","4","30038184","392","40","80","16","328","2472","3800"
"1","110414","7","4","30038184","392","40","80","16","328","2480","3800"
"1","110415","7","4","30038184","392","40","80","16","328","2504","3800"
"1","110416","7","4","30038184","392","40","80","16","328","2520","3800"
"1","110417","7","4","30038184","392","40","80","16","328","2528","3800"
"1","110418","7","4","30038184","392","40","80","16","328","2600","3800"
"1","110419","7","4","30038184","392","40","80","16","328","2616","3800"
"1","110420","7","4","30038184","392","40","80","16","328","2824","3800"
"1","110421","7","4","30038184","392","40","80","16","328","2864","3800"
"1","110422","7","4","30038184","392","40","80","16","328","2976","3800"
"1","110423","7","4","30038184","392","40","80","16","328","2984","3800"
"1","110424","7","4","30038184","392","40","80","16","328","3040","3800"
"1","110425","7","4","30038184","392","40","80","16","328","3072","3800"
"1","110426","7","4","30038184","392","40","80","16","328","3120","3800"
"1","110427","7","4","30038184","392","40","80","16","328","3136","3800"
"1","110428","7","4","30038184","392","40","80","16","328","3160","3800"
"1","110429","7","4","30038184","392","40","80","16","328","3168","3800"
"1","110430","7","4","30038184","392","40","80","16","328","3176","3800"
"1","110431","7","4","30038184","392","40","80","16","328","3200","3800"
"1","110432","7","4","30038184","392","40","80","16","328","3216","3800"
"1","110433","7","4","30038184","392","40","80","16","328","3248","3800"
"1","110434","7","4","30038184","392","40","80","16","328","3256","3800"
"1","110435","7","4","30038184","392","40","80","16","328","3280","3800"
"1","110436","7","4","30038184","392","40","80","16","328","3304","3800"
"1","110437","7","4","30038184","392","40","80","16","328","3312","3800"
"1","110438","7","4","30038184","392","40","80","16","328","3336","3800"
"1","110439","7","4","30038184","392","40","80","16","328","3344","3800"
"1","110440","7","4","30038184","392","40","80","16","328","3376","3800"
"1","110441","7","4","30038184","392","40","80","16","328","3400","3800"
"1","110442","7","4","30038184","392","40","80","16","328","3408","3800"
"1","110443","7","4","30038184","392","40","80","16","328","3416","3800"
"1","110444","7","4","30038184","392","40","80","16","328","3432","3800"
"1","110445","7","4","30038184","392","40","80","16","328","3448","3800"
"1","110446","7","4","30038184","392","40","80","16","328","3456","3800"
"1","110447","7","4","30038184","392","40","80","16","328","3480","3800"
"1","110448","7","4","30038184","392","40","80","16","328","3488","3800"
"1","110449","7","4","30038184","392","40","80","16","328","3528","3800"
"1","110450","7","4","30038184","392","40","80","16","328","3544","3800"
"1","110451","7","4","30038184","392","40","80","16","328","3592","3800"
"1","110452","7","4","30038184","392","40","80","16","328","3616","3800"
"1","110453","7","4","30038184","392","40","80","16","328","3624","3800"
"1","110454","7","4","30038184","392","40","80","16","328","3632","3800"
"1","110455","7","4","30038184","392","40","80","16","328","3656","3800"
"1","110456","7","4","30038184","392","40","80","16","328","3664","3800"
"1","110457","7","4","30038184","392","40","80","16","328","3680","3800"
"1","110458","7","4","30038184","392","40","80","16","328","3688","3800"
"1","110459","7","4","30038184","392","40","80","16","328","3704","3800"
"1","110460","7","4","30038184","392","40","80","16","328","3712","3800"
"1","110461","7","4","30038184","392","40","80","16","328","3728","3800"
"1","110462","7","4","30038184","392","40","80","16","328","3744","3800"
"1","110463","7","4","30038184","392","40","80","16","328","3760","3800"
"1","110464","7","4","30038184","392","40","80","16","328","3776","3800"
"1","110465","7","4","30038184","392","40","80","16","328","3784","3800"
"1","110466","7","4","30038184","392","40","80","16","328","3792","3800"
"1","110467","6","4","30038184","392","40","80","16","328","3800","null"
"1","110468","7","4","30038184","392","40","80","16","328","3816","3800"
"1","110469","7","4","30038184","392","40","80","16","328","3824","3800"
"1","110470","7","4","30038184","392","40","80","16","328","3832","3800"
"1","110471","7","4","30038184","392","40","80","16","328","3840","3800"
"1","110472","7","4","30038184","392","40","80","16","328","3856","3800"
"1","110473","7","4","30038184","392","40","80","16","328","3872","3800"
"1","110474","7","4","30038184","392","40","80","16","328","3880","3800"
"1","110475","7","4","30038184","392","40","80","16","328","3896","3800"
"1","110476","7","4","30038184","392","40","80","16","328","3912","3800"
"1","110477","7","4","30038184","392","40","80","16","328","3920","3800"
"1","110478","7","4","30038184","392","40","80","16","328","3944","3800"
"1","110479","7","4","30038184","392","40","80","16","328","3960","3800"
"1","110480","7","4","30038184","392","40","80","16","328","3968","3800"
"1","110481","7","4","30038184","392","40","80","16","328","3976","3800"
"1","110482","7","4","30038184","392","40","80","16","328","4000","3800"
"1","110483","7","4","30038184","392","40","80","16","328","4008","3800"
"1","110484","7","4","30038184","392","40","80","16","328","4016","3800"
"1","110485","7","4","30038184","392","40","80","16","328","4024","3800"
"1","110486","7","4","30038184","392","40","80","16","328","4032","3800"
"1","110487","7","4","30038184","392","40","80","16","328","4040","3800"
"1","110488","7","4","30038184","392","40","80","16","328","4048","3800"
"1","110489","7","4","30038184","392","40","80","16","328","4056","3800"
"1","110490","7","4","30038184","392","40","80","16","328","4064","3800"
"1","110491","7","4","30038184","392","40","80","16","328","4080","3800"
"1","110492","7","48","65245104","4008","376","120","32","544","128","3800"
"1","110493","7","48","65245104","4008","376","760","320","560","128","3800"
"1","110494","7","4","30038184","392","96","224","64","16","328","3800"
"1","110495","7","4","30038184","392","40","144","80","16","328","3800"
"1","110496","7","4","30038184","392","96","184","16","328","3256","3800"
"1","110497","7","4","30038184","392","40","80","16","328","3272","3800"
"1","110498","7","4","30038184","392","96","184","16","328","3704","3800"
"1","110499","7","48","65244000","488","152","328","176","560","240","3800"
"1","110500","7","4","30038184","392","40","224","184","16","328","3800"
"1","110501","7","4","30038184","392","40","168","80","16","328","3800"
"1","110502","7","4","30038184","392","96","184","16","328","2456","3800"
"1","110503","7","4","30038184","392","40","80","16","328","3184","3800"
"1","110504","7","4","30038184","392","96","184","16","328","3288","3800"
"1","110505","7","4","30038184","392","96","184","16","328","3552","3800"
"1","110506","7","4","30038184","392","96","184","16","328","3824","3800"
"1","110507","7","48","65255680","3976","24","320","296","312","240","3800"
"1","110508","7","4","30038184","392","216","328","80","16","328","3800"
"1","110509","7","4","30038184","392","40","80","200","16","328","3800"
"1","110510","7","4","30038184","392","40","80","16","328","2112","3800"
"1","110511","7","4","30038184","392","96","184","16","328","2600","3800"
"1","110512","7","4","30038184","392","40","80","16","328","2760","3800"
"1","110513","7","4","30038184","392","40","80","16","328","3328","3800"
"1","110514","7","4","30038184","392","40","80","16","328","3640","3800"
"1","110515","7","4","30038184","392","40","80","16","328","3936","3800"
"1","110516","7","4","30038184","392","96","184","16","328","4080","3800"
"1","110517","7","4","30038184","392","40","80","16","328","4088","3800"
"1","110518","7","48","65245104","4008","376","760","64","552","128","3800"
"1","110519","7","48","65245104","4008","664","760","320","544","128","3800"
"1","110520","7","4","30038184","392","96","40","184","16","328","3800"
"1","110521","7","4","30038184","392","40","200","0","16","328","3800"
"1","110522","7","4","30038184","392","40","80","16","328","2408","3800"
"1","110523","7","4","30038184","392","40","80","16","328","2624","3800"
"1","110524","7","4","30038184","392","40","80","16","328","2856","3800"
"1","110525","7","4","30038184","392","40","80","16","328","2904","3800"
"1","110526","7","4","30038184","392","40","80","16","328","3360","3800"
"1","110527","7","4","30038184","392","40","80","16","328","3368","3800"
"1","110528","7","4","30038184","392","96","184","16","328","3496","3800"
"1","110529","7","4","30038184","392","40","80","16","328","3512","3800"
"1","110530","7","4","30038184","392","96","184","16","328","3728","3800"
"1","110531","7","4","30038184","392","96","184","16","328","3760","3800"
"1","110532","7","4","30038184","392","40","192","80","16","328","3800"
"1","110533","7","4","30038184","392","40","80","16","88","328","3800"
"1","110534","7","4","30038184","392","40","80","16","328","2168","3800"
"1","110535","7","4","30038184","392","96","184","16","328","2240","3800"
"1","110536","7","4","30038184","392","96","184","16","328","2408","3800"
"1","110537","7","4","30038184","392","40","80","16","328","2552","3800"
"1","110538","7","4","30038184","392","40","80","16","328","2720","3800"
"1","110539","7","4","30038184","392","96","184","16","328","3112","3800"
"1","110540","7","4","30038184","392","40","80","16","328","3000","3800"
"1","110541","7","4","30038184","392","96","184","16","328","3368","3800"
"1","110542","7","4","30038184","392","96","184","16","328","3608","3800"
"1","110543","7","4","30038184","392","96","184","16","328","3904","3800"
"1","110544","7","4","30038184","392","40","80","16","328","4072","3800"
"1","110545","7","48","65244000","520","24","328","176","560","240","3800"
"1","110546","7","48","65244000","520","24","328","208","560","240","3800"
"1","110547","7","4","30038184","392","40","248","184","16","328","3800"
"1","110548","7","4","30038184","392","40","200","184","16","328","3800"
"1","110549","7","4","30038184","392","96","184","16","328","2048","3800"
"1","110550","7","4","30038184","392","96","184","16","328","2328","3800"
"1","110551","7","4","30038184","392","96","184","16","328","3032","3800"
"1","110552","7","4","30038184","392","96","184","16","328","3480","3800"
"1","110553","7","4","30038184","392","40","80","16","328","3440","3800"
"1","110554","7","4","30038184","392","40","80","16","328","3864","3800"
"1","110555","7","4","30038184","392","40","80","16","328","3904","3800"
"1","110556","7","4","30038184","392","40","80","16","328","3992","3800"
"1","110557","7","4","30038184","392","40","344","184","16","328","3800"
"1","110558","7","4","30038184","392","40","200","264","16","328","3800"
"1","110559","7","4","30038184","392","40","80","16","328","464","3800"
"1","110560","7","4","30038184","392","96","184","16","328","624","3800"
"1","110561","7","4","30038184","392","96","184","16","328","2064","3800"
"1","110562","7","4","30038184","392","96","184","16","328","2352","3800"
"1","110563","7","4","30038184","392","96","184","16","328","2864","3800"
"1","110564","7","4","30038184","392","96","184","16","328","3200","3800"
"1","110565","7","4","30038184","392","40","80","16","328","3144","3800"
"1","110566","7","4","30038184","392","96","184","16","328","3272","3800"
"1","110567","7","48","65244000","488","152","328","208","560","240","3800"
"1","110568","7","48","65255680","3528","24","704","296","312","240","3800"
"1","110569","7","48","65255680","3976","152","328","296","312","240","3800"
"1","110570","7","48","65245104","4008","664","120","32","560","128","3800"
"1","110571","7","48","65245104","4008","664","440","32","552","128","3800"
"1","110572","7","48","65255680","3944","152","320","296","312","240","3800"
"1","110573","7","4","30038184","392","96","184","16","40","328","3800"
"1","110574","7","4","30038184","392","40","80","160","16","328","3800"
"1","110575","7","4","30038184","392","96","184","16","328","2504","3800"
"1","110576","7","4","30038184","392","40","80","16","328","3288","3800"
"1","110577","7","4","30038184","392","96","184","16","328","3440","3800"
"1","110578","7","4","30038184","392","40","80","16","328","3608","3800"
"1","110579","7","4","30038184","392","96","184","16","328","3680","3800"
"1","110580","7","4","30038184","392","96","184","16","328","3912","3800"
"1","110581","7","4","30038184","392","96","184","40","16","328","3808"
"1","110582","7","4","30038184","392","96","184","200","16","328","3808"
"1","110583","7","4","30038184","392","96","184","16","328","2392","3808"
"1","110584","7","4","30038184","392","96","184","16","328","3000","3808"
"1","110585","7","4","30038184","392","96","184","16","328","3032","3808"
"1","110586","7","4","30038184","392","40","80","16","328","3096","3808"
"1","110587","7","4","30038184","392","40","80","16","328","3304","3808"
"1","110588","7","4","30038184","392","40","80","16","328","3312","3808"
"1","110589","7","4","30038184","392","96","184","16","328","3400","3808"
"1","110590","7","4","30038184","392","96","184","16","328","3816","3808"
"1","110591","7","48","65255680","3560","24","712","296","312","128","3808"
"1","110592","7","4","30038184","392","40","288","80","16","328","3808"
"1","110593","7","4","30038184","392","40","80","16","40","328","3808"
"1","110594","7","4","30038184","392","40","80","16","328","576","3808"
"1","110595","7","4","30038184","392","40","80","16","328","3200","3808"
"1","110596","7","4","30038184","392","40","80","16","328","3616","3808"
"1","110597","7","4","30038184","392","96","184","16","328","3688","3808"
"1","110598","7","4","30038184","392","40","80","16","328","3880","3808"
"1","110599","7","4","30038184","392","40","216","80","16","328","3808"
"1","110600","7","4","30038184","392","40","80","40","16","328","3808"
"1","110601","7","4","30038184","392","96","184","16","328","1800","3808"
"1","110602","7","4","30038184","392","96","184","16","328","3512","3808"
"1","110603","7","4","30038184","392","40","80","16","328","3744","3808"
"1","110604","7","4","30038184","392","96","184","16","328","3856","3808"
"1","110605","7","4","30038184","392","96","184","16","88","328","3808"
"1","110606","7","4","30038184","392","96","304","264","16","328","3808"
"1","110607","7","4","30038184","392","96","184","16","328","2280","3808"
"1","110608","7","4","30038184","392","40","80","16","328","2424","3808"
"1","110609","7","4","30038184","392","96","184","16","328","2536","3808"
"1","110610","7","4","30038184","392","96","184","16","328","3072","3808"
"1","110611","7","4","30038184","392","40","80","16","328","3504","3808"
"1","110612","7","4","30038184","392","40","80","16","328","4016","3808"
"1","110613","7","4","30038184","392","96","184","16","328","4064","3808"
"1","110614","7","4","30038184","392","96","24","176","16","328","3808"
"1","110615","7","4","30038184","392","96","304","0","16","328","3808"
"1","110616","7","4","30038184","392","40","80","16","328","2208","3808"
"1","110617","7","4","30038184","392","96","184","16","328","2496","3808"
"1","110618","7","4","30038184","392","96","184","16","328","3176","3808"
"1","110619","7","4","30038184","392","96","184","16","328","3328","3808"
"1","110620","7","4","30038184","392","96","184","16","328","3576","3808"
"1","110621","7","4","30038184","392","96","184","16","328","3656","3808"
"1","110622","7","4","30038184","392","40","80","16","328","3872","3808"
"1","110623","7","4","30038184","392","40","80","16","328","4008","3808"
"1","110624","7","4","30038184","392","96","184","160","16","328","3808"
"1","110625","7","4","30038184","392","40","80","16","200","328","3808"
"1","110626","7","4","30038184","392","96","184","16","328","3216","3808"
"1","110627","7","4","30038184","392","96","184","16","328","3504","3808"
"1","110628","7","4","30038184","392","40","80","16","328","3608","3808"
"1","110629","7","4","30038184","392","96","184","16","328","3672","3808"
"1","110630","7","4","30038184","392","40","80","16","328","3928","3808"
"1","110631","7","4","30038184","392","96","184","16","328","4008","3808"
"1","110632","7","4","30038184","392","40","272","184","16","328","3808"
"1","110633","7","4","30038184","392","40","80","408","0","328","3808"
"1","110634","7","4","30038184","392","40","80","16","328","480","3808"
"1","110635","7","4","30038184","392","40","80","16","328","2048","3808"
"1","110636","7","4","30038184","392","40","80","16","328","2536","3808"
"1","110637","7","4","30038184","392","96","184","16","328","2824","3808"
"1","110638","7","4","30038184","392","40","80","16","328","3472","3808"
"1","110639","7","4","30038184","392","96","184","16","328","3792","3808"
"1","110640","7","4","30038184","392","40","80","16","328","4064","3808"
"1","110641","7","4","30038184","392","96","184","16","328","24","3808"
"1","110642","7","4","30038184","392","96","184","16","328","136","3808"
"1","110643","7","4","30038184","392","96","184","16","328","144","3808"
"1","110644","7","4","30038184","392","96","184","16","328","152","3808"
"1","110645","7","4","30038184","392","96","184","16","328","464","3808"
"1","110646","7","4","30038184","392","96","184","16","328","480","3808"
"1","110647","7","4","30038184","392","96","184","16","328","528","3808"
"1","110648","7","4","30038184","392","96","184","16","328","576","3808"
"1","110649","7","4","30038184","392","96","184","16","328","608","3808"
"1","110650","7","4","30038184","392","96","184","16","328","624","3808"
"1","110651","7","4","30038184","392","96","184","16","328","864","3808"
"1","110652","7","4","30038184","392","96","184","16","328","1640","3808"
"1","110653","7","4","30038184","392","96","184","16","328","1936","3808"
"1","110654","7","4","30038184","392","96","184","16","328","2048","3808"
"1","110655","7","4","30038184","392","96","184","16","328","2064","3808"
"1","110656","7","4","30038184","392","96","184","16","328","2112","3808"
"1","110657","7","4","30038184","392","96","184","16","328","2136","3808"
"1","110658","7","4","30038184","392","96","184","16","328","2168","3808"
"1","110659","7","4","30038184","392","96","184","16","328","2192","3808"
"1","110660","7","4","30038184","392","96","184","16","328","2208","3808"
"1","110661","7","4","30038184","392","96","184","16","328","2240","3808"
"1","110662","7","4","30038184","392","96","184","16","328","2328","3808"
"1","110663","7","4","30038184","392","96","184","16","328","2352","3808"
"1","110664","7","4","30038184","392","96","184","16","328","2360","3808"
"1","110665","7","4","30038184","392","96","184","16","328","2368","3808"
"1","110666","7","4","30038184","392","96","184","16","328","2376","3808"
"1","110667","7","4","30038184","392","96","184","16","328","2384","3808"
"1","110668","7","4","30038184","392","96","184","16","328","2408","3808"
"1","110669","7","4","30038184","392","96","184","16","328","2424","3808"
"1","110670","7","4","30038184","392","96","184","16","328","2440","3808"
"1","110671","7","4","30038184","392","96","184","16","328","2448","3808"
"1","110672","7","4","30038184","392","96","184","16","328","2456","3808"
"1","110673","7","4","30038184","392","96","184","16","328","2464","3808"
"1","110674","7","4","30038184","392","96","184","16","328","2480","3808"
"1","110675","7","4","30038184","392","96","184","16","328","2512","3808"
"1","110676","7","4","30038184","392","96","184","16","328","2520","3808"
"1","110677","7","4","30038184","392","96","184","16","328","2528","3808"
"1","110678","7","4","30038184","392","96","184","16","328","2552","3808"
"1","110679","7","4","30038184","392","96","184","16","328","2600","3808"
"1","110680","7","4","30038184","392","96","184","16","328","2616","3808"
"1","110681","7","4","30038184","392","96","184","16","328","2624","3808"
"1","110682","7","4","30038184","392","96","184","16","328","2648","3808"
"1","110683","7","4","30038184","392","96","184","16","328","2704","3808"
"1","110684","7","4","30038184","392","96","184","16","328","2720","3808"
"1","110685","7","4","30038184","392","96","184","16","328","2736","3808"
"1","110686","7","4","30038184","392","96","184","16","328","2800","3808"
"1","110687","7","4","30038184","392","96","184","16","328","2856","3808"
"1","110688","7","4","30038184","392","96","184","16","328","2864","3808"
"1","110689","7","4","30038184","392","96","184","16","328","2984","3808"
"1","110690","7","4","30038184","392","96","184","16","328","2992","3808"
"1","110691","7","4","30038184","392","96","184","16","328","3040","3808"
"1","110692","7","4","30038184","392","96","184","16","328","3096","3808"
"1","110693","7","4","30038184","392","96","184","16","328","3112","3808"
"1","110694","7","4","30038184","392","96","184","16","328","3184","3808"
"1","110695","7","4","30038184","392","96","184","16","328","3200","3808"
"1","110696","7","4","30038184","392","96","184","16","328","3248","3808"
"1","110697","7","4","30038184","392","96","184","16","328","3256","3808"
"1","110698","7","4","30038184","392","96","184","16","328","3272","3808"
"1","110699","7","4","30038184","392","96","184","16","328","3280","3808"
"1","110700","7","4","30038184","392","96","184","16","328","3288","3808"
"1","110701","7","4","30038184","392","96","184","16","328","3304","3808"
"1","110702","7","4","30038184","392","96","184","16","328","3336","3808"
"1","110703","7","4","30038184","392","96","184","16","328","3344","3808"
"1","110704","7","4","30038184","392","96","184","16","328","3360","3808"
"1","110705","7","4","30038184","392","96","184","16","328","3368","3808"
"1","110706","7","4","30038184","392","96","184","16","328","3376","3808"
"1","110707","7","4","30038184","392","96","184","16","328","3408","3808"
"1","110708","7","4","30038184","392","96","184","16","328","3440","3808"
"1","110709","7","4","30038184","392","96","184","16","328","3448","3808"
"1","110710","7","4","30038184","392","96","184","16","328","3464","3808"
"1","110711","7","4","30038184","392","96","184","16","328","3480","3808"
"1","110712","7","4","30038184","392","96","184","16","328","3488","3808"
"1","110713","7","4","30038184","392","96","184","16","328","3496","3808"
"1","110714","7","4","30038184","392","96","184","16","328","3544","3808"
"1","110715","7","4","30038184","392","96","184","16","328","3552","3808"
"1","110716","7","4","30038184","392","96","184","16","328","3592","3808"
"1","110717","7","4","30038184","392","96","184","16","328","3608","3808"
"1","110718","7","4","30038184","392","96","184","16","328","3624","3808"
"1","110719","7","4","30038184","392","96","184","16","328","3632","3808"
"1","110720","7","4","30038184","392","96","184","16","328","3640","3808"
"1","110721","7","4","30038184","392","96","184","16","328","3664","3808"
"1","110722","7","4","30038184","392","96","184","16","328","3680","3808"
"1","110723","7","4","30038184","392","96","184","16","328","3704","3808"
"1","110724","7","4","30038184","392","96","184","16","328","3712","3808"
"1","110725","7","4","30038184","392","96","184","16","328","3720","3808"
"1","110726","7","4","30038184","392","96","184","16","328","3736","3808"
"1","110727","7","4","30038184","392","96","184","16","328","3744","3808"
"1","110728","7","4","30038184","392","96","184","16","328","3760","3808"
"1","110729","7","4","30038184","392","96","184","16","328","3784","3808"
"1","110730","7","4","30038184","392","96","184","16","328","3800","3808"
"1","110731","6","4","30038184","392","96","184","16","328","3808","null"
"1","110732","7","4","30038184","392","96","184","16","328","3824","3808"
"1","110733","7","4","30038184","392","96","184","16","328","3840","3808"
"1","110734","7","4","30038184","392","96","184","16","328","3872","3808"
"1","110735","7","4","30038184","392","96","184","16","328","3880","3808"
"1","110736","7","4","30038184","392","96","184","16","328","3888","3808"
"1","110737","7","4","30038184","392","96","184","16","328","3896","3808"
"1","110738","7","4","30038184","392","96","184","16","328","3904","3808"
"1","110739","7","4","30038184","392","96","184","16","328","3912","3808"
"1","110740","7","4","30038184","392","96","184","16","328","3920","3808"
"1","110741","7","4","30038184","392","96","184","16","328","3928","3808"
"1","110742","7","4","30038184","392","96","184","16","328","3936","3808"
"1","110743","7","4","30038184","392","96","184","16","328","3952","3808"
"1","110744","7","4","30038184","392","96","184","16","328","3960","3808"
"1","110745","7","4","30038184","392","96","184","16","328","3968","3808"
"1","110746","7","4","30038184","392","96","184","16","328","3976","3808"
"1","110747","7","4","30038184","392","96","184","16","328","3984","3808"
"1","110748","7","4","30038184","392","96","184","16","328","3992","3808"
"1","110749","7","4","30038184","392","96","184","16","328","4016","3808"
"1","110750","7","4","30038184","392","96","184","16","328","4024","3808"
"1","110751","7","4","30038184","392","96","184","16","328","4056","3808"
"1","110752","7","4","30038184","392","96","184","16","328","4072","3808"
"1","110753","7","4","30038184","392","96","184","16","328","4080","3808"
"1","110754","7","48","65255680","4008","24","328","296","312","128","3808"
"1","110755","7","4","30038184","392","96","184","16","160","328","3808"
"1","110756","7","4","30038184","392","40","80","16","160","328","3808"
"1","110757","7","4","30038184","392","96","184","16","328","2712","3808"
"1","110758","7","4","30038184","392","96","184","16","328","3384","3808"
"1","110759","7","4","30038184","392","96","184","16","328","3416","3808"
"1","110760","7","4","30038184","392","40","80","16","328","3448","3808"
"1","110761","7","4","30038184","392","40","80","16","328","3528","3808"
"1","110762","7","4","30038184","392","40","80","16","328","3592","3808"
"1","110763","7","4","30038184","392","40","80","16","328","3640","3808"
"1","110764","7","4","30038184","392","40","80","16","328","3816","3808"
"1","110765","7","48","65255680","3528","152","712","296","312","128","3808"
"1","110766","7","4","30038184","392","96","184","16","200","328","3808"
"1","110767","7","4","30038184","392","96","184","408","0","328","3808"
"1","110768","7","4","30038184","392","40","80","16","328","24","3808"
"1","110769","7","4","30038184","392","40","80","16","328","136","3808"
"1","110770","7","4","30038184","392","40","80","16","328","144","3808"
"1","110771","7","4","30038184","392","40","80","16","328","152","3808"
"1","110772","7","4","30038184","392","40","80","16","328","464","3808"
"1","110773","7","4","30038184","392","40","80","16","328","528","3808"
"1","110774","7","4","30038184","392","40","80","16","328","624","3808"
"1","110775","7","4","30038184","392","40","80","16","328","1640","3808"
"1","110776","7","4","30038184","392","40","80","16","328","1936","3808"
"1","110777","7","4","30038184","392","40","80","16","328","2064","3808"
"1","110778","7","4","30038184","392","40","80","16","328","2072","3808"
"1","110779","7","4","30038184","392","40","80","16","328","2112","3808"
"1","110780","7","4","30038184","392","40","80","16","328","2136","3808"
"1","110781","7","4","30038184","392","40","80","16","328","2168","3808"
"1","110782","7","4","30038184","392","40","80","16","328","2192","3808"
"1","110783","7","4","30038184","392","40","80","16","328","2280","3808"
"1","110784","7","4","30038184","392","40","80","16","328","2328","3808"
"1","110785","7","4","30038184","392","40","80","16","328","2352","3808"
"1","110786","7","4","30038184","392","40","80","16","328","2360","3808"
"1","110787","7","4","30038184","392","40","80","16","328","2368","3808"
"1","110788","7","4","30038184","392","40","80","16","328","2376","3808"
"1","110789","7","4","30038184","392","40","80","16","328","2384","3808"
"1","110790","7","4","30038184","392","40","80","16","328","2392","3808"
"1","110791","7","4","30038184","392","40","80","16","328","2408","3808"
"1","110792","7","4","30038184","392","40","80","16","328","2416","3808"
"1","110793","7","4","30038184","392","40","80","16","328","2440","3808"
"1","110794","7","4","30038184","392","40","80","16","328","2472","3808"
"1","110795","7","4","30038184","392","40","80","16","328","2480","3808"
"1","110796","7","4","30038184","392","40","80","16","328","2496","3808"
"1","110797","7","4","30038184","392","40","80","16","328","2504","3808"
"1","110798","7","4","30038184","392","40","80","16","328","2512","3808"
"1","110799","7","4","30038184","392","40","80","16","328","2528","3808"
"1","110800","7","4","30038184","392","40","80","16","328","2552","3808"
"1","110801","7","4","30038184","392","40","80","16","328","2616","3808"
"1","110802","7","4","30038184","392","40","80","16","328","2624","3808"
"1","110803","7","4","30038184","392","40","80","16","328","2648","3808"
"1","110804","7","4","30038184","392","40","80","16","328","2704","3808"
"1","110805","7","4","30038184","392","40","80","16","328","2712","3808"
"1","110806","7","4","30038184","392","40","80","16","328","2720","3808"
"1","110807","7","4","30038184","392","40","80","16","328","2736","3808"
"1","110808","7","4","30038184","392","40","80","16","328","2760","3808"
"1","110809","7","4","30038184","392","40","80","16","328","2800","3808"
"1","110810","7","4","30038184","392","40","80","16","328","2824","3808"
"1","110811","7","4","30038184","392","40","80","16","328","2856","3808"
"1","110812","7","4","30038184","392","40","80","16","328","2864","3808"
"1","110813","7","4","30038184","392","40","80","16","328","2904","3808"
"1","110814","7","4","30038184","392","40","80","16","328","2984","3808"
"1","110815","7","4","30038184","392","40","80","16","328","2992","3808"
"1","110816","7","4","30038184","392","40","80","16","328","3000","3808"
"1","110817","7","4","30038184","392","40","80","16","328","3032","3808"
"1","110818","7","4","30038184","392","40","80","16","328","3112","3808"
"1","110819","7","4","30038184","392","40","80","16","328","3120","3808"
"1","110820","7","4","30038184","392","40","80","16","328","3136","3808"
"1","110821","7","4","30038184","392","40","80","16","328","3160","3808"
"1","110822","7","4","30038184","392","40","80","16","328","3168","3808"
"1","110823","7","4","30038184","392","40","80","16","328","3176","3808"
"1","110824","7","4","30038184","392","40","80","16","328","3216","3808"
"1","110825","7","4","30038184","392","40","80","16","328","3272","3808"
"1","110826","7","4","30038184","392","40","80","16","328","3280","3808"
"1","110827","7","4","30038184","392","40","80","16","328","3320","3808"
"1","110828","7","4","30038184","392","40","80","16","328","3328","3808"
"1","110829","7","4","30038184","392","40","80","16","328","3336","3808"
"1","110830","7","4","30038184","392","40","80","16","328","3344","3808"
"1","110831","7","4","30038184","392","40","80","16","328","3360","3808"
"1","110832","7","4","30038184","392","40","80","16","328","3368","3808"
"1","110833","7","4","30038184","392","40","80","16","328","3376","3808"
"1","110834","7","4","30038184","392","40","80","16","328","3384","3808"
"1","110835","7","4","30038184","392","40","80","16","328","3416","3808"
"1","110836","7","4","30038184","392","40","80","16","328","3432","3808"
"1","110837","7","4","30038184","392","40","80","16","328","3440","3808"
"1","110838","7","4","30038184","392","40","80","16","328","3464","3808"
"1","110839","7","4","30038184","392","40","80","16","328","3496","3808"
"1","110840","7","4","30038184","392","40","80","16","328","3512","3808"
"1","110841","7","4","30038184","392","40","80","16","328","3544","3808"
"1","110842","7","4","30038184","392","40","80","16","328","3552","3808"
"1","110843","7","4","30038184","392","40","80","16","328","3576","3808"
"1","110844","7","4","30038184","392","40","80","16","328","3624","3808"
